Depth,Distance,TealeX,TealeY,ATOScal
-16.290859,1088.962343,-168150,-191711.5809,507.5148456
-16.478281,1005.942504,-168050,-191711.5809,507.6436209
-16.177969,925.213692,-167950,-191711.5809,507.7723962
-17.668085,848.385451,-167850,-191711.5809,508.1584435
-16.18582,754.253854,-167750,-191711.5809,508.2680029
-14.828125,661.845812,-167650,-191711.5809,508.3775622
-13.454531,571.997273,-167550,-191711.5809,508.4871216
-13.352109,486.129492,-167450,-191711.5809,508.5966809
-10.360664,406.771294,-167350,-191711.5809,508.7062403
-10.729023,338.53196,-167250,-191711.5809,508.8157997
-7.723398,287.439532,-167150,-191711.5809,509.1223319
-6,257.239899,-167050,-191711.5809,509.2882026
-6,235.364314,-166950,-191711.5809,509.4540733
-6,184.228555,-166850,-191711.5809,509.619944
-6,151.176418,-166750,-191711.5809,509.7858146
-6,172.731318,-166650,-191711.5809,510.1104623
-6,235.644264,-166550,-191711.5809,510.2474529
-4,206.568724,-166450,-191711.5809,510.3844435
-4,135.988014,-166350,-191711.5809,510.5214341
-1,77.661701,-166250,-191711.5809,510.6584247
-31.362421,1985.730268,-169750,-191611.5809,505.3420495
-29.154648,1910.166722,-169650,-191611.5809,505.4326572
-26.962852,1836.562399,-169550,-191611.5809,504.6220212
-21.326328,1764.798891,-169450,-191611.5809,504.7656509
-22.339922,1687.778573,-169350,-191611.5809,504.9092806
-18.431171,1613.039463,-169250,-191611.5809,505.0529103
-21.372616,1541.167126,-169150,-191611.5809,505.19654
-14.025586,1472.581376,-169050,-191611.5809,505.3401696
-14.161328,1407.762661,-168950,-191611.5809,505.4837993
-15.595742,1347.25292,-168850,-191611.5809,505.627429
-11.884687,1290.672389,-168750,-191611.5809,505.7710587
-8.289493,1239.500037,-168650,-191611.5809,505.9146884
-11.142188,1194.523113,-168550,-191611.5809,506.0503241
-10.645703,1156.464696,-168450,-191611.5809,506.2216593
-16.850157,1121.479347,-168350,-191611.5809,506.3929944
-15.541211,1069.740074,-168250,-191611.5809,506.5643296
-15.509218,1009.770186,-168150,-191611.5809,507.3795143
-16.103788,949.740589,-168050,-191611.5809,507.5082896
-15.616015,866.98954,-167950,-191611.5809,507.637065
-16.894609,785.050761,-167850,-191611.5809,507.7658403
-15.604844,707.392926,-167750,-191611.5809,508.1437391
-14.143633,627.461839,-167650,-191611.5809,508.2532984
-12.451328,532.158754,-167550,-191611.5809,508.3628578
-11.50125,438.558938,-167450,-191611.5809,508.4724171
-10.400546,348.532558,-167350,-191611.5809,508.5819765
-8.34996,265.736611,-167250,-191611.5809,508.6915359
-6,199.359561,-167150,-191611.5809,508.8010952
-2,159.535859,-167050,-191611.5809,509.1860718
-2,144.386439,-166950,-191611.5809,509.3519425
-1,96.821641,-166850,-191611.5809,509.5178132
-1,51.693341,-166750,-191611.5809,509.6836838
-2,94.56797,-166650,-191611.5809,509.8495545
-2,170.553041,-166550,-191611.5809,510.1525098
-1,122.883853,-166450,-191611.5809,510.2895004
-1,70.87566,-166350,-191611.5809,510.426491
0,12.945,-166250,-191611.5809,510.5634816
-26.778164,1923.026385,-169750,-191511.5809,505.1889729
-25.276173,1844.896389,-169650,-191511.5809,505.2795805
-18.761602,1768.97001,-169550,-191511.5809,505.3701881
-22.697968,1695.205278,-169450,-191511.5809,504.6761428
-17.642227,1623.755082,-169350,-191511.5809,504.8197725
-17.622108,1546.834119,-169250,-191511.5809,504.9634022
-17.219688,1471.732174,-169150,-191511.5809,505.1070319
-12.153281,1399.748331,-169050,-191511.5809,505.2506616
-10.367773,1331.388444,-168950,-191511.5809,505.3942912
-16.894297,1267.239121,-168850,-191511.5809,505.5379209
-8.424218,1207.735589,-168750,-191511.5809,505.6815506
-7.753398,1152.887843,-168650,-191511.5809,505.8251803
-15.121016,1104.3892,-168550,-191511.5809,505.96881
-15.775273,1063.108946,-168450,-191511.5809,506.1480611
-13.526758,1029.276965,-168350,-191511.5809,506.3193963
-10.736445,983.6327,-168250,-191511.5809,506.4907314
-14.985117,932.078362,-168150,-191511.5809,506.6620666
-14.14496,869.869656,-168050,-191511.5809,507.3729584
-14.012969,808.556046,-167950,-191511.5809,507.5017337
-14.91543,728.480253,-167850,-191511.5809,507.630509
-14.95043,645.437077,-167750,-191511.5809,507.7592844
-13.051875,566.294159,-167650,-191511.5809,508.1290346
-11.621562,494.571117,-167550,-191511.5809,508.238594
-10.413594,407.769411,-167450,-191511.5809,508.3481533
-8.406679,311.258327,-167350,-191511.5809,508.4577127
-6,215.935187,-167250,-191511.5809,508.5672721
-6,125.574708,-167150,-191511.5809,508.6768314
-2,63.837339,-167050,-191511.5809,508.7863908
-2,46.095123,-166950,-191511.5809,509.2498117
-1,19.806368,-166850,-191511.5809,509.4156824
-2,62.194755,-166650,-191511.5809,509.7474237
-2,75.125289,-166550,-191511.5809,509.9132944
-1,37.646777,-166450,-191511.5809,510.1945573
-27.213398,1942.430613,-169850,-191411.5809,504.9452885
-29.404648,1863.581567,-169750,-191411.5809,505.0358962
-17.911718,1782.848414,-169650,-191411.5809,505.1265038
-20.294687,1704.159816,-169550,-191411.5809,505.2171115
-12.916602,1627.812301,-169450,-191411.5809,505.3077191
-12.987032,1553.859847,-169350,-191411.5809,504.7302644
-14.383906,1482.342759,-169250,-191411.5809,504.8738941
-12.420742,1405.985445,-169150,-191411.5809,505.0175238
-8.581914,1330.449124,-169050,-191411.5809,505.1611535
-10,1258.330112,-168950,-191411.5809,505.3047832
-14.056093,1190.249751,-168850,-191411.5809,505.4484128
-11.711016,1126.940225,-168750,-191411.5809,505.5920425
-15.973945,1068.616121,-168650,-191411.5809,505.7356722
-11.820273,1016.103115,-168550,-191411.5809,505.8793019
-14.069375,971.077065,-168450,-191411.5809,506.0744629
-15.68543,934.589872,-168350,-191411.5809,506.2457981
-14.246133,899.428733,-168250,-191411.5809,506.4171333
-15.20336,846.425978,-168150,-191411.5809,506.5884684
-14.031015,791.079935,-168050,-191411.5809,506.7598036
-12.518007,730.306442,-167950,-191411.5809,507.3664025
-13.921484,667.471776,-167850,-191411.5809,507.4951778
-13.81207,591.350121,-167750,-191411.5809,507.6239531
-12.180703,506.452758,-167650,-191411.5809,507.7527284
-10.748554,425.409681,-167550,-191411.5809,507.8815038
-9.324101,353.286841,-167450,-191411.5809,508.2238895
-6.937149,273.26227,-167350,-191411.5809,508.3334489
-1,187.09042,-167250,-191411.5809,508.4430083
-1,92.874235,-167150,-191411.5809,508.5525676
0,9.251333,-166750,-191411.5809,509.4794222
-28.613867,1941.313566,-169950,-191311.5809,504.7016042
-25.807344,1869.87594,-169850,-191311.5809,504.7922119
-12.755938,1801.158987,-169750,-191311.5809,504.8828195
-26.393789,1724.370682,-169650,-191311.5809,504.9734271
-10.031133,1642.88358,-169550,-191311.5809,505.0640348
-15.52,1563.546823,-169450,-191311.5809,505.1546424
-12.080429,1486.704704,-169350,-191311.5809,505.2452501
-13.946563,1412.529616,-169250,-191311.5809,504.784386
-11,1340.932342,-169150,-191311.5809,504.9280157
-10,1265.244868,-169050,-191311.5809,505.0716454
-10,1189.198954,-168950,-191311.5809,505.2152751
-10.744609,1116.912688,-168850,-191311.5809,505.3589048
-15.007461,1049.187186,-168750,-191311.5809,505.5025344
-15.630977,986.961778,-168650,-191311.5809,505.6461641
-11.838672,930.191151,-168550,-191311.5809,505.7897938
-12.734492,880.784141,-168450,-191311.5809,505.9334235
-14.066289,840.420032,-168350,-191311.5809,506.1721999
-13.811914,808.809366,-168250,-191311.5809,506.3435351
-15.331875,761.017089,-168150,-191311.5809,506.5148703
-13.359297,710.872386,-168050,-191311.5809,506.6862054
-14.155781,650.265218,-167950,-191311.5809,507.2310712
-13.039571,591.272568,-167850,-191311.5809,507.3598466
-11.831211,526.568384,-167750,-191311.5809,507.4886219
-10.751797,455.875452,-167650,-191311.5809,507.6173972
-9.583477,368.14124,-167550,-191311.5809,507.7461725
-7.919648,285.057396,-167450,-191311.5809,507.8749478
-7,212.002614,-167350,-191311.5809,508.2091851
-1,137.860215,-167250,-191311.5809,508.3187445
-1,49.772951,-167150,-191311.5809,508.4283038
-31.167227,1950.476874,-170050,-191211.5809,504.4579199
-30.185663,1874.059152,-169950,-191211.5809,504.5485275
-28.290039,1799.954269,-169850,-191211.5809,504.6391352
-23.084648,1728.459731,-169750,-191211.5809,504.7297428
-18.390118,1659.912862,-169650,-191211.5809,504.8203505
-17.058321,1585.551083,-169550,-191211.5809,504.9109581
-9.794648,1503.191421,-169450,-191211.5809,505.0015657
-12.286133,1423.094044,-169350,-191211.5809,505.0921734
-9,1345.662984,-169250,-191211.5809,505.182781
-9,1271.219653,-169150,-191211.5809,504.8385076
-9,1199.524504,-169050,-191211.5809,504.9821373
-9,1124.521612,-168950,-191211.5809,505.125767
-9,1047.994958,-168850,-191211.5809,505.2693967
-8.039765,975.496403,-168750,-191211.5809,505.4130264
-11.527305,908.23622,-168650,-191211.5809,505.556656
-9.868829,847.365184,-168550,-191211.5809,505.7002857
-14.343789,792.824533,-168450,-191211.5809,505.8439154
-14.711289,747.727134,-168350,-191211.5809,506.0986018
-13.536992,713.059242,-168250,-191211.5809,506.2699369
-12.441172,678.399955,-168150,-191211.5809,506.4412721
-12.836249,623.321785,-168050,-191211.5809,506.6126073
-11.319571,576.176274,-167950,-191211.5809,506.7839424
-10.360273,509.786469,-167850,-191211.5809,507.2245153
-10.526914,451.633426,-167750,-191211.5809,507.3532906
-9.674258,386.043981,-167650,-191211.5809,507.482066
-8.352695,314.664453,-167550,-191211.5809,507.6108413
-3,232.299241,-167450,-191211.5809,507.7396166
-3,145.915976,-167350,-191211.5809,507.8683919
-1,70.718386,-167250,-191211.5809,508.1944807
-33.195663,1959.099718,-170150,-191111.5809,503.6930866
-28.864531,1883.948498,-170050,-191111.5809,504.3048432
-29.727734,1809.833431,-169950,-191111.5809,504.3954509
-23.483202,1732.984338,-169850,-191111.5809,504.4860585
-21.789024,1658.605554,-169750,-191111.5809,504.5766661
-20.780195,1587.044439,-169650,-191111.5809,504.6672738
-14.934766,1518.699351,-169550,-191111.5809,504.7578814
-11.609453,1447.235374,-169450,-191111.5809,504.8484891
-14.861876,1363.855724,-169350,-191111.5809,504.9390967
-9,1282.854102,-169250,-191111.5809,505.0297043
-9,1204.710279,-169150,-191111.5809,505.120312
-15.035508,1129.922994,-169050,-191111.5809,504.8926292
-6.153985,1058.12028,-168950,-191111.5809,505.0362589
-9,983.86209,-168850,-191111.5809,505.1798886
-12.026563,906.858706,-168750,-191111.5809,505.3235183
-12.412618,834.081838,-168650,-191111.5809,505.467148
-12.654101,767.458346,-168550,-191111.5809,505.6107776
-12.979844,708.068342,-168450,-191111.5809,505.7544073
-11.951367,657.180267,-168350,-191111.5809,505.898037
-12.418984,618.378468,-168250,-191111.5809,506.1963388
-10.077382,590.49823,-168150,-191111.5809,506.3676739
-6.798398,538.890646,-168050,-191111.5809,506.5390091
-9.943594,487.270623,-167950,-191111.5809,506.7103443
-8.480586,434.760265,-167850,-191111.5809,506.8816794
-8.174102,369.967847,-167750,-191111.5809,507.2179594
-8.064727,310.674415,-167650,-191111.5809,507.3467347
-7,245.574248,-167550,-191111.5809,507.47551
-3,173.332702,-167450,-191111.5809,507.6042854
-3,98.902478,-167350,-191111.5809,507.7330607
-1,8.791978,-167250,-191111.5809,507.861836
-30.56879,1975.711025,-170250,-191011.5809,503.4360626
-30.677694,1895.949443,-170150,-191011.5809,503.5470637
-30.577148,1818.189904,-170050,-191011.5809,503.6580647
-26.12711,1742.700422,-169950,-191011.5809,504.2423742
-23.064804,1669.321436,-169850,-191011.5809,504.3329818
-21.832344,1591.971019,-169750,-191011.5809,504.4235895
-21.781641,1517.270376,-169650,-191011.5809,504.5141971
-18.466093,1445.630334,-169550,-191011.5809,504.6048047
-13.583047,1377.528486,-169450,-191011.5809,504.6954124
-7.550781,1309.583223,-169350,-191011.5809,504.78602
-5.919141,1224.998133,-169250,-191011.5809,504.8766277
-16.012577,1142.905349,-169150,-191011.5809,504.9672353
-9.761641,1063.88197,-169050,-191011.5809,505.0578429
-8.842305,988.626352,-168950,-191011.5809,504.9467508
-13.199961,916.721341,-168850,-191011.5809,505.0903805
-7.697305,843.452622,-168750,-191011.5809,505.2340102
-12.953671,765.827653,-168650,-191011.5809,505.3776399
-11.665937,692.670046,-168550,-191011.5809,505.5212696
-12.985469,626.970169,-168450,-191011.5809,505.6648992
-9.349531,569.803422,-168350,-191011.5809,505.8085289
-7.763203,524.596098,-168250,-191011.5809,506.1227406
-10.918281,493.168332,-168150,-191011.5809,506.2940758
-9.562109,458.705646,-168050,-191011.5809,506.4654109
-9.351211,400.624592,-167950,-191011.5809,506.6367461
-7.9975,355.436736,-167850,-191011.5809,506.8080813
-6,293.349413,-167750,-191011.5809,507.0826282
-3,230.742351,-167650,-191011.5809,507.2114035
-3,169.537901,-167550,-191011.5809,507.3401788
-1,104.177307,-167450,-191011.5809,507.4689541
-1,32.000952,-167350,-191011.5809,507.5977294
-34.3125,1998.104497,-170450,-190911.5809,503.0680376
-33.758869,1990.56594,-170350,-190911.5809,503.1790387
-30.988047,1918.329126,-170250,-190911.5809,503.2900397
-29.935976,1836.076489,-170150,-190911.5809,503.4010408
-26.050352,1755.66714,-170050,-190911.5809,503.5120418
-23.105509,1677.366193,-169950,-190911.5809,503.6230428
-18.73418,1601.482932,-169850,-190911.5809,503.7340439
-22.736719,1528.377511,-169750,-190911.5809,504.2705128
-20.885937,1451.037125,-169650,-190911.5809,504.3611204
-17.706289,1375.952908,-169550,-190911.5809,504.4517281
-12.160195,1304.217801,-169450,-190911.5809,504.5423357
-16.225351,1236.414874,-169350,-190911.5809,504.6329433
-10.042422,1172.828294,-169250,-190911.5809,504.723551
-15.652813,1086.801921,-169150,-190911.5809,504.8141586
-11.732696,1003.369636,-169050,-190911.5809,504.9047663
-14.137539,923.234984,-168950,-190911.5809,504.9953739
-14.845078,847.32971,-168850,-190911.5809,505.0008724
-9.691054,775.330579,-168750,-190911.5809,505.1445021
-14.719453,703.448676,-168650,-190911.5809,505.2881318
-9.823632,624.973019,-168550,-190911.5809,505.4317615
-10.702422,551.263162,-168450,-190911.5809,505.5753912
-9.777773,487.022219,-168350,-190911.5809,505.7190208
-9.536563,433.579408,-168250,-190911.5809,505.8626505
-8,396.857526,-168150,-190911.5809,506.2204776
-8.06043,374.481561,-168050,-190911.5809,506.3918128
-8.079023,318.282222,-167950,-190911.5809,506.5631479
-6,263.6774,-167850,-190911.5809,506.7344831
-6,221.741812,-167750,-190911.5809,506.9058183
-3,151.958113,-167650,-190911.5809,507.0760722
-3,93.33683,-167550,-190911.5809,507.2048476
-1,28.250225,-167450,-190911.5809,507.3336229
-42.454998,1979.257538,-170850,-190811.5809,502.7024262
-40.356209,1951.89042,-170750,-190811.5809,502.7975947
-39.846992,1929.32424,-170650,-190811.5809,502.8927632
-39.343361,1911.729017,-170550,-190811.5809,502.9879317
-36.799843,1898.634917,-170450,-190811.5809,502.9220147
-31.502188,1890.699798,-170350,-190811.5809,503.0330158
-31.428242,1864.547993,-170250,-190811.5809,503.1440168
-21.498829,1779.811635,-170150,-190811.5809,503.2550178
-21.871407,1696.737956,-170050,-190811.5809,503.3660189
-24.460703,1615.583463,-169950,-190811.5809,503.4770199
-18.716913,1536.652258,-169850,-190811.5809,503.588021
-18.389063,1460.304899,-169750,-190811.5809,503.699022
-15.845586,1386.968145,-169650,-190811.5809,504.2080437
-14.450039,1310.208284,-169550,-190811.5809,504.2986514
-11.371367,1234.659231,-169450,-190811.5809,504.389259
-17.335077,1162.807415,-169350,-190811.5809,504.4798667
-17.062305,1095.380642,-169250,-190811.5809,504.5704743
-15.320704,1033.245576,-169150,-190811.5809,504.6610819
-12.89293,949.5559,-169050,-190811.5809,504.7516896
-15.260391,864.447,-168950,-190811.5809,504.8422972
-13.889922,782.867055,-168850,-190811.5809,504.9329049
-12.31918,706.040392,-168750,-190811.5809,505.054994
-9.883359,633.953466,-168650,-190811.5809,505.1986237
-11.028438,564.152244,-168550,-190811.5809,505.3422534
-9.293906,484.249745,-168450,-190811.5809,505.4858831
-6,409.866264,-168350,-190811.5809,505.6295128
-5,347.53581,-168250,-190811.5809,505.7731424
-5,302.167065,-168150,-190811.5809,506.1468795
-4,276.244985,-168050,-190811.5809,506.3182146
-4,243.422734,-167950,-190811.5809,506.4895498
-1,178.421441,-167850,-190811.5809,506.6608849
-1,133.430516,-167750,-190811.5809,506.8322201
-1,80.322011,-167650,-190811.5809,507.0035553
-1,11.114954,-167550,-190811.5809,507.0695163
-46.755001,1998.056141,-171150,-190711.5809,499.4628559
-46.553867,1955.669746,-171050,-190711.5809,499.6353692
-45.228477,1917.566157,-170950,-190711.5809,499.8078826
-41.933826,1884.005249,-170850,-190711.5809,500.2689868
-40.983124,1855.233567,-170750,-190711.5809,502.6406899
-40.309296,1831.476836,-170650,-190711.5809,502.7358584
-35.775471,1812.932214,-170550,-190711.5809,502.8310269
-35.994297,1799.224142,-170450,-190711.5809,502.9261954
-33.761444,1790.848596,-170350,-190711.5809,503.0213638
-30.815041,1788.035199,-170250,-190711.5809,502.9979939
-28.700899,1727.507464,-170150,-190711.5809,503.1089949
-19.631914,1641.789351,-170050,-190711.5809,503.219996
-21.919024,1557.774859,-169950,-190711.5809,503.330997
-19.178085,1475.754975,-169850,-190711.5809,503.441998
-16.761055,1396.081295,-169750,-190711.5809,503.5529991
-12.489336,1319.178994,-169650,-190711.5809,503.6640001
-8.928867,1245.561502,-169550,-190711.5809,503.7750012
-17.478437,1169.522449,-169450,-190711.5809,504.2361823
-13.175351,1093.398567,-169350,-190711.5809,504.32679
-17.227539,1021.400066,-169250,-190711.5809,504.4173976
-9.061367,954.46098,-169150,-190711.5809,504.5080053
-12.64543,893.718877,-169050,-190711.5809,504.5986129
-17.524141,813.740988,-168950,-190711.5809,504.6892205
-15.646211,726.489233,-168850,-190711.5809,504.7798282
-13.341758,642.960975,-168750,-190711.5809,504.8704358
-8.62746,564.81061,-168650,-190711.5809,505.1091156
-8.420938,492.601753,-168550,-190711.5809,505.2527453
-6,426.257514,-168450,-190711.5809,505.396375
-6,343.549681,-168350,-190711.5809,505.5400047
-5,268.49513,-168250,-190711.5809,505.6836344
-5,209.991195,-168150,-190711.5809,505.827264
-4,178.263228,-168050,-190711.5809,506.2446165
-4,157.294614,-167950,-190711.5809,506.4159516
-1,102.239478,-167850,-190711.5809,506.5872868
-1,40.234966,-167750,-190711.5809,506.7586219
-1,3.812234,-167650,-190711.5809,506.9299571
-46.464104,1957.505532,-171250,-190611.5809,499.2102286
-45.840588,1908.990236,-171150,-190611.5809,499.382742
-42.753674,1864.580256,-171050,-190611.5809,499.5552553
-41.646366,1824.575387,-170950,-190611.5809,499.7277686
